gameId,gameName,candidateTitle,candidateSource,matchScore,matched,reasons,type,reviewFlag,label
142803,Diablo II: Resurrected,"Diablo II: Resurrected (v1.0.0.2 + Offline Crack/Fix + Ryujinx Emu for PC, MULTi13) [FitGirl Repack]",Hydra Library (fitgirl),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,1
142803,Diablo II: Resurrected,"Diablo II: Resurrected (v1.3.70409/v2.4.3, MULTi13) [FitGirl Repack, Selective Download - from 18.3 GB]",Hydra Library (fitgirl),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,1
142803,Diablo II: Resurrected,Diablo II: Resurrected (v1.0.65956 + MULTi13) - [DODI Repack],Hydra Library (dodi),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,1
142803,Diablo II: Resurrected,Diablo II: Resurrected (v1.03.70409 + MULTi13) - [DODI Repack],Hydra Library (dodi),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,1
142803,Diablo II: Resurrected,Diablo II: Resurrected Free Download (v1.6.81914),Hydra Library (steamrip),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,1
103341,Overcooked! 2,Overcooked! 2 Free Download (Build 9022791 + Co-op),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
1262,South Park: The Stick of Truth,South Park: The Stick of Truth Free Download (v1.0.1383),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1048,Hitman: Blood Money,Hitman: Blood Money [v1.2] – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1979,Battlefield 4,"Battlefield 4 [Update 12 / v1.2.0.1 + MULTi12] – [DODI Repack, from 17.6 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
493,Heavy Rain,Heavy Rain – Build 5187887,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
2074,Need for Speed: Rivals,Need for Speed: Rivals Complete Edition [v1.4.0.0] – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
6632,Call of Duty: Advanced Warfare,Call of Duty: Advanced Warfare Complete Pack – [DODI Repack],Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
119177,Call of Duty: Modern Warfare,Call of Duty: Modern Warfare (2019) – v8.67 (All Game Modes),Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
281275,Buckshot Roulette,Buckshot Roulette (v2.2.0.6 + Bonus Content + Multiplayer + MULTi17) [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
76638,Baba Is You,Baba Is You Free Download (v481d),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
37777,Shadow of the Tomb Raider,"Shadow of the Tomb Raider: Definitive Edition (v1.0.449.0_64 + All DLCs + Bonus Content, MULTi12) [FitGirl Repack, Selective Download - from 20.1 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
24869,Resident Evil,"Resident Evil: Village - Gold Edition (Build 10415597/Denuvoless + All DLCs + Bonus Content + Crackfix, MULTi13) [FitGirl Repack, Selective Download - from 19.5 GB]",Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
9608,Mount & Blade II: Bannerlord,"Mount & Blade II: Bannerlord - Digital Deluxe Edition (v1.2.9.33689 + Digital Companion DLC, MULTi13) [FitGirl Repack, Selective Download - from 21.7 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
7194,Steins;Gate,STEINS;GATE Free Download (Build 4138816),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
2667,FlatOut,FlatOut – v1.01/Build 14940243 (Steam Deck Update),Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
2437,Prince of Persia: The Two Thrones,Prince of Persia: The Two Thrones (Goodies) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1918,Injustice: Gods Among Us,Injustice: Gods Among Us Ultimate Edition Free Download,Hydra Library (steamrip),150,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|platform not in IGDB|ml probability 0.24,broad_candidate,,1
1028,The Legend of Zelda: Link's Awakening,The Legend of Zelda: Link’s Awakening – v1.0.1 + Yuzu Emu for PC + Mods,Hydra Library (FitGirl Repacks),100,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|platform info present|hydra extra tokens (for)|ml probability 0.57,top_candidate,,
980,Grand Theft Auto,Grand Theft Auto / GTA (v20221022 + London + London 1961 + Windows 7-11 compatible + Widescreen patch + Multiplayer + MULTi4) - [DODI Repack],Hydra Library (DODI Repacks),80,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|hydra extra tokens (gta)|ml probability 0.47,top_candidate,,
964,Stronghold Crusader,Stronghold Crusader: Definitive Edition,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
474,Metal Gear Solid 2: Substance,Metal Gear Solid 2 Substance (v1.0 (41172) + MULTi5) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
375,Metal Gear Solid,Metal Gear Solid (1.0 hotfix (41550) + MULTi5) - [DODI Repack],Hydra Library (DODI Repacks),85,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|related game bundle penalty|ml probability 0.78,top_candidate,likely_fp,
320,S.T.A.L.K.E.R.: Shadow of Chernobyl,S.T.A.L.K.E.R.Shadow.Of.Chernobyl.Enhanced.v1.8.1.17341.REPACK-KaOs,Hydra Library (KaOsKrew),70,true,"exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|hydra extra tokens (enhanced, kaos)|ml probability 0.43",top_candidate,,
112916,Mortal Kombat 11,"Mortal Kombat 11: Ultimate Edition (v0.384-34-CL237394 + All DLCs, MULTi12) [FitGirl Repack, Selective Download - from 55.2 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
472,The Elder Scrolls V: Skyrim,"The Elder Scrolls V: Skyrim - Anniversary Edition (v1.6.318.0.8 + All DLCs + CC Mods + Bonus Content, MULTi9) [FitGirl Repack, Selective Download - from 9.6 GB]",Hydra Library (FitGirl Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
571,Singularity,Singularity (v1.1 + MULTi5) – [DODI Repack],Hydra Library (dodi),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
6705,A Hat in Time,"A Hat in Time: Ultimate Edition (Build 10207272 + DLCs + 2 OSTs, MULTi12) [FitGirl Repack, Selective Download - from 2.7 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
837,Prince of Persia: Warrior Within,Prince of Persia: Warrior Within (Goodies) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
2993,The Wolf Among Us,The Wolf Among Us Free Download (Complete Season),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
68447,Superliminal,"Superliminal (v1.10.2021.11.12.858.39 + Double-Album Soundtrack, MULTi15) [FitGirl Repack, Selective Download - from 2 GB]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
7609,Until Dawn,Until Dawn,Hydra Library (fitgirl),150,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|platform not in IGDB|ml probability 0.10,broad_candidate,,1
7609,Until Dawn,Until Dawn (MULTi20) (From 44.3 GB) [DODI Repack],Hydra Library (dodi),150,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|platform not in IGDB|ml probability 0.10,broad_candidate,,1
7609,Until Dawn,Until Dawn Free Download (v1.08),Hydra Library (steamrip),150,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|platform not in IGDB|ml probability 0.10,broad_candidate,,1
6656,Ultra Street Fighter IV,Ultra Street Fighter IV Build 28102015,Hydra Library (OnlineFix),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
3235,Blur,Blur (Update2 + MULTi5) - [DODI Repack],Hydra Library (dodi),125,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|ml probability 0.05,broad_candidate,,1
3235,Blur,Blur Build 05062014,Hydra Library (onlinefix),125,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|ml probability 0.05,broad_candidate,,1
9730,Firewatch,Firewatch Free Download (v1.12),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
5328,Metal Gear Solid V: Ground Zeroes,METAL GEAR SOLID V: GROUND ZEROES Free Download (Build 558266),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
233,Half-Life 2,Half-Life 2: Complete Edition (MULTi26) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
17026,Furi,"Furi (v1.7.216s + 2 DLCs, MULTi11) [FitGirl Repack]",Hydra Library (fitgirl),125,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|ml probability 0.05,broad_candidate,,1
7858,Sonic Adventure 2,Sonic Adventure 2 Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
424,Resident Evil,"Resident Evil: Village - Gold Edition (Build 10415597/Denuvoless + All DLCs + Bonus Content + Crackfix, MULTi13) [FitGirl Repack, Selective Download - from 19.5 GB]",Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
769,Lara Croft and the Guardian of Light,Lara Croft and the Guardian of Light (v1.3.149.0 + All DLCs + MULTi5) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
144022,Sifu,"SIFU: Digital Deluxe Edition (v1.26.6.660 + 3 DLCs/Bonuses, MULTi14) [FitGirl Repack, Selective Download - from 8 GB]",Hydra Library (fitgirl),135,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.13,broad_candidate,,1
144022,Sifu,"SIFU: Digital Deluxe Edition (v1.24.6.566/Final Content Update + 3 DLCs/Bonuses, MULTi14) [FitGirl Repack, Selective Download - from 8 GB]",Hydra Library (fitgirl),135,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.13,broad_candidate,,1
144022,Sifu,"SIFU: Digital Deluxe Edition (v1.20.5.876/Arenas Update + 3 DLCs/Bonuses, MULTi15) [FitGirl Repack, Selective Download - from 7.1 GB]",Hydra Library (fitgirl),135,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.13,broad_candidate,,1
144022,Sifu,"SIFU: Digital Deluxe Edition (v1.5_3.330 + 4 DLCs/Bonuses, MULTi14) [FitGirl Repack, Selective Download - from 6.8 GB]",Hydra Library (fitgirl),135,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.13,broad_candidate,,1
144022,Sifu,Sifu: Digital Deluxe Edition (v1.24 – Arenas – Final Update + 3 DLCs/Bonuses + MULTi15) (From 12.2 GB) – [DODI Repack],Hydra Library (dodi),135,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.13,broad_candidate,,1
114287,FIFA 20,FIFA 20 – v1.0.66.8249,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
7599,Life is Strange,"Life is Strange Remastered (MULTi9) [FitGirl Repack, Selective Download - from 11.9 GB]",Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
116200,Back 4 Blood,"Back 4 Blood: Ultimate Edition (Build 14216215/Denuvoless + All DLCs + Multiplayer + Windows 7 Fix + Bonus OST, MULTi15) [FitGirl Repack, Selective Download - from 38.6 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
16612,Twelve Minutes,Twelve Minutes,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
7605,S.T.A.L.K.E.R.: Call of Pripyat,S.T.A.L.K.E.R.: Call of Pripyat – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1006,Syndicate,Syndicate (2012) – [DODI Repack],Hydra Library (dodi),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
1059,Kingdoms of Amalur: Reckoning,Kingdoms of Amalur: Reckoning – v1.0.0.2 + All DLCs,Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
3152,Don't Starve,Don’t Starve Free Download (578406),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
430,Call of Juarez: Bound In Blood,Call of Juarez: Bound in Blood (v1.1.0.0) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1122,Call of Duty: Black Ops II,Call of Duty: Black Ops II – Complete Collection (All DLCs + Zombies + Multiplayer + MULTi7) (From 16.8 GB) (Fast Install) – [DODI Repack],Hydra Library (DODI Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
3171,The Saboteur,"The Saboteur (v1.0.0.1 + MULTi6) - [DODI Repack, from 2.2 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
847,Resident Evil 5,Resident Evil 5 Gold Edition [Update 3 + All DLCs + MULTi9] – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
1305,Tom Clancy's Splinter Cell: Blacklist,Tom Clancy’s Splinter Cell: Blacklist – Digital Deluxe Edition (v 1.03 + All DLCs + MULTi16) (From 10.7 GB) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
26820,Blasphemous,Blasphemous: Digital Deluxe Edition (v3.0.32 - Strife & Ruin Update + All DLCs + Bonuses + MULTi10) (From 560 MB) - [DODI Repack],Hydra Library (dodi),150,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.23,broad_candidate,,1
299,Age of Empires III,"Age of Empires III: Definitive Edition (v100.13.9057.0 + 4 DLCs, MULTi13) [FitGirl Repack, Selective Download - from 22.8 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
125624,Grounded,"Grounded (v1.3.0.4349 Rel + Bonus OST, MULTi16) [FitGirl Repack, Selective Download - from 6.5 GB]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
125624,Grounded,"Grounded (v1.2.0.4105 Rel + Bonus OST, MULTi16) [FitGirl Repack, Selective Download - from 6.3 GB]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
125624,Grounded,"Grounded (v1.0.0.3895 Release + Online Co-Op, MULTi16) [FitGirl Repack]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
8259,Tacoma,Tacoma,Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
26196,Crash Bandicoot N. Sane Trilogy,Crash Bandicoot N. Sane Trilogy,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
578,"Warhammer 40,000: Space Marine","Warhammer 40,000: Space Marine – Master Crafted Edition, v1.0.1038.3669 (MS Store)/v1.0.1038.3764 (Steam) + All DLCs",Hydra Library (FitGirl Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
504,Fable III,Fable III Complete Edition (v1.1.1.3 + 23 DLCs) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
3772,Wreckfest,"Wreckfest: Complete Edition (v1.299949 + DLCs + Bonus Content + Modding Tools, MULTi13) [FitGirl Repack, Selective Download - from 14.7 GB]",Hydra Library (fitgirl),150,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.23,broad_candidate,,1
3772,Wreckfest,"Wreckfest: Complete Edition (v1.280419 + DLCs + Bonus Content + Modding Tools, MULTi13) [FitGirl Repack, Selective Download - from 14.5 GB]",Hydra Library (fitgirl),150,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.23,broad_candidate,,1
3772,Wreckfest,Wreckfest Free Download (v1.0o),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
3772,Wreckfest,Wreckfest Free Download (v1.278680 & ALL DLC),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
11064,Shadow Warrior 2,"Shadow Warrior 2: Deluxe Edition, v1.1.14.0 + 9 DLCs + Bonus Content",Hydra Library (FitGirl Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
1369,Company of Heroes 2,Company of Heroes 2 4.0.24336.0,Hydra Library (OnlineFix),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
16605,Gears of War: Ultimate Edition,Gears of War: Ultimate Edition – v1.10,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
9174,Little Nightmares,Little Nightmares: Enhanced Edition,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
55056,Age of Empires II: Definitive Edition,Age of Empires II: Definitive Edition (v101.103.12349.0 (#143421) 911 + All DLCs + Enhanced Graphics Pack + Bonus Content + MULTi17) (From 10.4 GB) [DODI Repack],Hydra Library (DODI Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
14362,Detroit: Become Human,"Detroit: Become Human (v20211117/Build 7662975 + Windows 7 Fix, MULTi24) [FitGirl Repack, Selective Download - from 22.1 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
19520,Far: Lone Sails,"FAR: Lone Sails - Collector's Edition (v1.3 + Bonus Content, MULTi14) [FitGirl Repack, Selective Download - from 621 MB]",Hydra Library (FitGirl Repacks),105,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|ml probability 0.73,top_candidate,,
83728,Battlefield V,Battlefield V – v1.04 build 3891220,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
204350,The Last of Us Part I,"The Last of Us: Part I - Digital Deluxe Edition (v1.1.3 + 2 DLCs + Bonus Content, MULTi24) [FitGirl Repack, Selective Download - from 38.8 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
18968,Call of Duty: Infinite Warfare,Call of Duty Infinite Warfare - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1910,Outlast,Outlast - Complete Edition - [DODI Repack],Hydra Library (dodi),150,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.23,broad_candidate,,1
1910,Outlast,Outlast (Inclu Whistleblower) Free Download,Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
29004,Life is Strange: Before the Storm,"Life is Strange: Before the Storm Remastered (+ DLC, MULTi9) [FitGirl Repack]",Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
137001,Call of Duty: Black Ops Cold War,Call of Duty: Black Ops Cold War (Campaign) [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
102584,Dying Light 2: Stay Human,"Dying Light 2: Stay Human - Ultimate Edition (v1.12.1 + 27 DLCs + Bonus Content + Multiplayer + Windows 7 Fix, MULTi17) [FitGirl Repack, Selective Download - from 26.1 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
9509,Call of Duty: Black Ops III,Call of Duty: Black Ops III Free Download (v100.2.2.124.0),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
546,Prey,Prey: Digital Deluxe Edition (DLCs + Mooncrash + MULTi11) (From 23.7 GB) – [DODI Repack],Hydra Library (dodi),135,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.13,broad_candidate,,1
546,Prey,Prey [v1.07 + Mooncrash DLC] - DODI Repack],Hydra Library (dodi),125,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|ml probability 0.05,broad_candidate,,1
119308,Ghostwire: Tokyo,Ghostwire: Tokyo Free Download (Build 13890751),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
